,api,well_type,rotary_air_drilling,rotary_mud_drilling,days_passed_since_drilling_start_date,days_passed_since_drilling_complete_date,ground_water_depth_ft,depth_of_deepest_fresh_ground_water_ft,true_vertical_depth_ft,surface_elevation_ft,total_depth_by_driller_ft,total_depth_by_logger_ft,cement_returned_on_surface_casing,cement_returned_on_intermediate_casing,cement_type_conductor_casing_includes Class A,cement_type_conductor_casing_includes Class G,cement_type_conductor_casing_includes Class H,cement_type_conductor_casing_includes Block,cement_type_conductor_casing_includes No Cement,cement_type_conductor_casing_Other,cement_total_amount_conductor_casing_sks,cement_slurry_temperature_fahrenheit_conductor_casing,cement_WOC_Hrs_conductor_casing,cement_Wt_PPG_conductor_casing,cement_Yld_ft3/sk_conductor_casing,gas_block_documented_conductor_casing,cement_type_surface_casing_includes Class A,cement_type_surface_casing_includes Class H,cement_type_surface_casing_includes Block,cement_type_surface_casing_includes Bondcem,cement_type_surface_casing_includes Type 1,cement_type_surface_casing_includes Neocem,cement_type_surface_casing_includes No Cement,cement_type_surface_casing_Other,cement_total_amount_surface_casing_sks,cement_slurry_temperature_fahrenheit_surface_casing,cement_WOC_Hrs_surface_casing,cement_Wt_PPG_surface_casing,cement_Yld_ft3/sk_surface_casing,gas_block_documented_surface_casing,cement_type_intermediate_casing_includes Class A,cement_type_intermediate_casing_includes Class H,cement_type_intermediate_casing_includes Type 1,cement_type_intermediate_casing_includes Extendacem,cement_type_intermediate_casing_includes Bondcem,cement_type_intermediate_casing_includes Standard,cement_type_intermediate_casing_includes Premium,cement_type_intermediate_casing_includes Gasstop,cement_type_intermediate_casing_includes Block,cement_type_intermediate_casing_includes No Cement,cement_type_intermediate_casing_Other,cement_total_amount_intermediate_casing_sks,cement_slurry_temperature_fahrenheit_intermediate_casing,cement_WOC_Hrs_intermediate_casing,cement_Wt_PPG_intermediate_casing,cement_Yld_ft3/sk_intermediate_casing,gas_block_documented_intermediate_casing,cement_type_production_casing_includes Class A,cement_type_production_casing_includes Class H,cement_type_production_casing_includes Swiftseal,cement_type_production_casing_includes Fraccem,cement_type_production_casing_includes Poz,cement_type_production_casing_includes Expandacem,cement_type_production_casing_includes Varicem,cement_type_production_casing_includes Flexseal,cement_type_production_casing_includes Block,cement_type_production_casing_includes Halcem,cement_type_production_casing_includes No Cement,cement_type_production_casing Other,cement_combined_amount_production_casing_sks,cement_lead_slurry_temperature_fahrenheit_production_casing,cement_lead_WOC_Hrs_production_casing,cement_lead_Wt_PPG_production_casing,cement_lead_Yld_ft3/sk_production_casing,cement_tail_slurry_temperature_fahrenheit_production_casing,cement_tail_WOC_Hrs_production_casing,cement_tail_Wt_PPG_production_casing,cement_tail_Yld_ft3/sk_production_casing,gas_block_documented_production_casing,well_operator_encoded,thread_weld_rank_1_casing,grade_casing_tubing_type_rank_1_casing,country_of_origin_rank_1_casing,Recycled_rank_1_casing,hole_size_inch_rank_1_casing,pipe_size_inch_rank_1_casing,weight_lbs/ft_rank_1_casing,amount_in_well_ft_rank_1_casing,days_passed_since_date_run_rank_1_casing,thread_weld_rank_2_casing,grade_casing_tubing_type_rank_2_casing,country_of_origin_rank_2_casing,Recycled_rank_2_casing,hole_size_inch_rank_2_casing,pipe_size_inch_rank_2_casing,weight_lbs/ft_rank_2_casing,amount_in_well_ft_rank_2_casing,days_passed_since_date_run_rank_2_casing,thread_weld_rank_3_casing,grade_casing_tubing_type_rank_3_casing,country_of_origin_rank_3_casing,Recycled_rank_3_casing,hole_size_inch_rank_3_casing,pipe_size_inch_rank_3_casing,weight_lbs/ft_rank_3_casing,amount_in_well_ft_rank_3_casing,days_passed_since_date_run_rank_3_casing,thread_weld_rank_4_casing,grade_casing_tubing_type_rank_4_casing,country_of_origin_rank_4_casing,Recycled_rank_4_casing,hole_size_inch_rank_4_casing,pipe_size_inch_rank_4_casing,weight_lbs/ft_rank_4_casing,amount_in_well_ft_rank_4_casing,days_passed_since_date_run_rank_4_casing,latitude,longitude,well_status,well_configuration,scp_and_or_cvf
20,37-113-20167,Gas,True,True,4088.0,4048.0,420.0,420.0,7383.3,1720.0,13125.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,True,False,False,False,False,False,425.0,,12.0,15.0,1.0,True,False,False,False,False,False,False,False,False,True,False,False,471.0,,12.0,15.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,1875.0,,,15.0,1.0,,,15.0,1.0,False,B,W,X-42,US,Y,20.0,20.0,78.6,80.0,4087.0,T,J-55,US,Y,17.5,13.375,54.5,522.0,4067.0,T,K-55,US,Y,12.25,9.625,36.0,1534.0,4063.0,T,P-110,US,Y,8.5,5.5,20.0,13173.0,4046.0,41.564328,-76.606892,Active,Horizontal,True
21,37-015-21466,Gas,True,True,4567.0,4528.0,,,,1472.0,11790.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,610.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,380.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1006.0,,,,,,,,,True,M,W,,,,,20.0,65.0,60.0,4567.0,LTC,J-55,,,17.5,13.375,65.0,495.0,4551.0,LTC,J-55,,,12.25,9.625,36.0,911.7,4549.0,LTC,P-110,,,8.75,5.5,20.0,11783.0,4528.0,41.861747,-76.150711,Active,Horizontal,True
22,37-015-21559,Gas,True,True,4643.0,4629.0,,440.0,2510.0,1457.0,2510.0,,Yes,Yes,False,False,True,False,False,False,180.0,,8.0,,,False,True,False,False,False,False,False,False,False,500.0,,8.0,15.6,1.2,True,True,False,False,False,False,False,False,False,False,False,False,904.0,,8.0,15.6,1.2,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,,,,,,,,,False,C,Other,,CA,Y,26.0,20.0,94.0,62.0,3910.0,STC,J-55,US,Y,17.5,13.375,54.5,543.0,4636.0,LTC,K-55,US,Y,12.25,9.625,40.0,2510.0,4628.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,41.893636,-76.600522,Active,Horizontal,False
23,37-015-22260,Gas,True,True,4113.0,4095.0,,867.0,7654.0,1246.0,13972.0,,Yes,Yes,True,False,False,False,False,False,160.0,98.0,8.0,15.6,1.16,False,False,True,False,False,False,False,False,False,690.0,56.0,8.0,15.6,1.22,True,False,True,False,False,False,False,True,False,False,False,False,490.0,80.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,False,2370.0,70.0,8.0,15.3,1.35,,,15.3,1.27,True,C,,J-55,CA,Y,26.0,20.0,106.5,88.0,4113.0,STC,J-55,US,Y,17.5,13.375,54.5,730.0,4110.0,LTC,J-55,US,Y,12.25,9.625,40.0,1050.0,4108.0,CDC,P-110,US,Y,8.5,5.5,20.0,13972.0,4093.0,41.628619,-76.210092,Active,Horizontal,False
24,37-015-20854,Gas,True,True,4828.0,4760.0,,,,1659.0,12145.0,12145.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,380.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,435.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1980.0,,,,,,,,,False,M,W,,,,,20.0,65.0,80.0,4828.0,STC,,,,17.5,13.375,65.0,485.0,4789.0,LTC,,,,12.25,9.625,36.0,980.0,4788.0,LTC,,,,8.5,5.5,20.0,12145.0,4760.0,41.869186,-76.858536,Active,Horizontal,True
25,37-015-21977,Gas,True,True,4395.0,4326.0,,923.0,,1162.0,11607.0,6950.0,Yes,Yes,False,False,True,False,False,False,135.0,,,,,False,False,False,True,False,False,False,False,False,828.0,,,,,True,True,False,False,False,False,False,False,False,True,False,False,728.0,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,2013.0,,,,,,,,,True,C,,,,,26.0,20.0,,73.0,4395.0,STC,J-55,,,17.5,13.375,54.5,1023.0,4358.0,LTC,J-55,,,12.25,9.625,40.0,2006.0,4345.0,CDC,P-110,,,7.875,5.5,20.0,11607.0,4325.0,41.612806,-76.312303,Active,Horizontal,False
26,37-015-20558,Gas,True,True,4999.0,4978.0,,,,1286.0,12169.0,,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,435.0,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,2222.0,,,,,,,,,False,C,,,,,24.0,20.0,,96.0,5003.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,966.0,4997.0,CDC,,,,7.875,5.5,20.0,12153.0,4977.0,41.763639,-76.245228,Active,Horizontal,False
27,37-015-20948,Gas,True,True,4855.0,4767.0,,,,1605.0,10655.0,10655.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,False,True,260.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,363.0,,,,,False,True,False,False,True,False,False,False,False,False,False,False,False,1185.0,,,,,,,,,False,M,W,,,,,20.0,65.0,60.0,4855.0,STC,,,,17.5,13.375,65.0,322.0,4783.0,LTC,,,,12.25,9.625,36.0,1030.0,4781.0,LTC,,,,8.5,5.5,20.0,10641.0,4767.0,41.697369,-76.747444,Active,Horizontal,True
28,37-015-21016,Gas,True,True,4809.0,4764.0,,,,1790.0,10147.0,10147.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,350.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,350.0,,,,,False,True,False,False,True,False,False,False,False,False,False,False,False,1270.0,,,,,,,,,False,M,W,,,,,20.0,65.0,130.0,4809.0,STC,,,,17.5,13.375,65.0,390.0,4782.0,LTC,,,,12.25,9.625,36.0,990.0,4779.0,LTC,,,,8.5,5.5,20.0,10140.0,4764.0,41.883103,-76.819683,Active,Horizontal,True
29,37-015-21079,Gas,True,True,4699.0,4675.0,,380.0,,1294.0,12350.0,5705.0,Yes,Yes,True,False,False,False,False,False,136.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,850.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1708.0,,,,,,,,,True,C,,,,,24.0,20.0,,80.0,4721.0,STC,J-55,,,17.5,13.375,54.5,825.0,4695.0,LTC,J-55,,,12.25,9.625,40.0,2490.0,4690.0,LTC,P-110,,,7.875,5.5,20.0,12350.0,4674.0,41.814247,-76.375056,Active,Horizontal,False
30,37-113-20179,Gas,True,True,4076.0,4007.0,,479.0,8750.0,1623.0,15802.0,,Yes,Yes,True,False,False,False,False,False,130.0,75.0,8.0,15.6,1.2,False,False,True,False,False,False,False,False,False,630.0,68.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,960.0,66.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,False,2670.0,64.0,8.0,15.3,1.35,,8.0,15.3,1.27,True,C,W,J-55,CA,Y,26.0,20.0,94.0,76.0,4076.0,STC,J-55,US,Y,17.5,13.375,54.5,577.0,4025.0,LTC,J-55,US,Y,12.25,9.625,40.0,1990.0,4022.0,CDC,P-110,US,Y,8.5,5.5,20.0,15803.0,4006.0,41.544444,-76.295958,Active,Horizontal,False
31,37-015-20439,Gas,True,True,5188.0,5120.0,,,,1455.0,10900.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,507.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,1586.0,,,,,,,,,False,F,W,,,,16.0,16.0,65.0,80.0,5188.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,36.0,1283.0,5179.0,STC,,,,8.5,5.5,26.0,10897.0,5121.0,41.762119,-76.809083,Active,Horizontal,True
32,37-015-20463,Gas,True,True,5185.0,4985.0,,,,1730.0,10105.0,10105.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,1046.0,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,1602.0,,,,,,,,,False,M,W,,,,16.0,16.0,65.0,40.0,5185.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,STC,,,,12.25,9.625,36.0,1284.7,5105.0,LTC,,,,8.5,5.5,20.0,10105.0,4986.0,41.861564,-76.847581,Active,Horizontal,True
33,37-015-21530,Gas,True,True,4667.0,4647.0,,285.0,,1451.0,11929.0,5289.0,Yes,Yes,True,False,False,False,False,False,190.0,,,,,False,False,False,False,False,True,False,False,False,540.0,,,,,True,False,False,True,False,False,False,False,False,False,False,False,860.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,1557.0,,,,,,,,,True,C,,,,,24.0,20.0,,80.0,4698.0,STC,J-55,,,17.5,13.375,54.5,587.0,4664.0,LTC,J-55,,,12.25,9.625,40.0,2485.0,4659.0,CDC,P-110,,,7.875,5.5,20.0,11929.0,4646.0,41.857039,-76.572511,Active,Horizontal,False
34,37-015-21566,Gas,True,True,4660.0,4621.0,,,,1545.0,9132.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,350.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,290.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,730.0,,,,,,,,,True,M,W,,,,,20.0,65.0,90.0,4660.0,LTC,J-55,,,17.5,13.375,65.0,400.0,4640.0,LTC,J-55,,,12.25,9.625,36.0,850.0,4638.0,LTC,J-55,,,8.5,5.5,20.0,9132.0,4621.0,41.964997,-76.279994,Active,Horizontal,True
35,37-015-22158,Gas,True,True,4272.0,4001.0,137.0,500.0,5199.0,1182.0,11060.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,False,True,False,False,False,False,310.0,69.0,8.0,15.8,2.31,True,False,False,False,False,True,False,False,False,False,False,False,320.0,76.0,8.0,15.8,2.31,True,True,False,False,False,False,False,False,False,False,False,False,False,1693.0,80.0,8.0,15.2,1.29,80.0,8.0,15.4,1.23,True,K,W,F-25,US,,22.0,20.0,94.0,120.0,4272.0,T,H-40,US,N,17.5,13.375,48.0,610.0,4054.0,T,J-55,KP,N,12.25,9.625,36.0,1645.0,4052.0,T,P-110,US,N,8.75,5.5,20.0,11057.0,3999.0,41.811925,-76.279797,Active,Horizontal,True
36,37-015-20303,Gas,True,True,5252.0,5216.0,,,,1475.0,12883.0,,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,560.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,2429.0,,,,,,,,,False,C,,,,,24.0,20.0,,60.0,5259.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,1025.0,5248.0,CDC,,,,8.75,5.5,20.0,12883.0,5211.0,41.639486,-76.395269,Active,Horizontal,False
37,37-015-20333,Gas,False,False,5286.0,5236.0,,,,1207.0,14222.0,,,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,531.0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,2800.0,,,,,,,,,False,C,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,1025.0,5285.0,,,,,8.75,5.5,20.0,12400.0,,41.674008,-76.377961,Active,Horizontal,True
38,37-015-20206,Gas,True,True,5309.0,5103.0,,,,1436.0,11704.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,380.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,1632.0,,,,,,,,,False,F,W,,,,16.0,16.0,65.0,140.0,5309.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,36.0,1034.0,5219.0,STC,,,,8.5,5.5,26.0,11698.0,5103.0,41.749042,-76.806508,Active,Horizontal,True
39,37-015-20995,Gas,False,False,4906.0,4883.0,,,,1100.0,9959.0,,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,455.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1597.0,,,,,,,,,False,C,,,,,24.0,20.0,,80.0,,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,1035.0,4903.0,CDC,,,,7.875,5.5,20.0,9950.0,4882.0,41.662872,-76.726075,Active,Horizontal,False
40,37-015-21521,Gas,True,True,4506.0,4449.0,,195.0,,1412.0,14335.0,7405.0,Yes,Yes,False,False,True,False,False,False,150.0,,,,,False,False,True,False,False,False,False,False,False,470.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,1260.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1700.0,,,,,,,,,True,C,,,,,26.0,20.0,,80.0,4506.0,STC,J-55,,,17.5,13.375,54.5,512.0,4473.0,LTC,J-55,,,12.25,9.625,40.0,3195.0,4468.0,CDC,P-110,,,7.875,5.5,20.0,14335.0,4446.0,41.588372,-76.437053,Active,Horizontal,False
41,37-015-21627,Gas,True,True,4596.0,4513.0,,,,1323.0,11225.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,552.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,398.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1000.0,,,,,,,,,True,M,W,,,,,20.0,65.0,80.0,4596.0,LTC,J-55,,,17.5,13.375,65.0,471.0,4532.0,LTC,J-55,,,12.25,9.625,36.0,932.0,4530.0,LTC,J-55,,,8.5,5.5,20.0,11204.0,8743.0,41.817261,-76.809517,Active,Horizontal,False
42,37-015-22138,Gas,True,True,4281.0,4190.0,,485.0,8579.0,1738.0,14999.0,,Yes,Yes,True,False,False,False,False,False,109.0,,8.0,15.6,,False,False,False,False,False,False,False,False,True,570.0,70.0,8.0,15.6,1.21,True,False,False,False,False,False,False,True,False,False,False,False,830.0,69.0,8.0,15.6,1.21,True,False,False,False,False,False,False,False,False,False,False,False,True,1810.0,74.0,8.0,15.3,1.35,,,,,True,C,,,,,26.0,20.0,,54.0,4280.0,STC,J-55,,,17.5,13.375,54.5,591.0,4216.0,LTC,J-55,,,12.25,9.625,40.0,591.0,4212.0,CDC,P-110,,,7.875,5.5,20.0,14999.0,4189.0,41.563969,-76.3205,Active,Horizontal,True
43,37-015-20490,Gas,True,True,5108.0,4954.0,,,,2261.0,11910.0,11910.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,525.0,,,,,False,True,False,False,True,False,False,False,False,False,False,False,False,2310.0,,,,,,,,,False,M,W,,,,,20.0,65.0,120.0,5108.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,65.0,1238.0,5092.0,LTC,,,,8.5,5.5,20.0,11910.0,4954.0,41.749519,-76.833317,Active,Horizontal,False
44,37-015-20283,Gas,True,True,5316.0,5299.0,,,,1412.0,8908.0,8908.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,False,False,False,False,True,575.0,,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,1000.0,,,,,,,,,False,B,W,,,,20.0,16.0,75.0,120.0,5314.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,T,,,,12.5,9.625,36.0,1974.0,5313.0,T,,,,8.5,5.5,20.0,8658.0,5299.0,41.742967,-76.621092,Plugged,Horizontal,True
45,37-015-20987,Gas,False,False,4909.0,4892.0,,,,1484.0,12345.0,,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,455.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,2420.0,,,,,,,,,False,C,,,,,24.0,20.0,,57.0,,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,1029.0,4908.0,CDC,,,,8.75,5.5,20.0,12337.0,4891.0,41.751872,-76.744625,Active,Horizontal,True
46,37-015-20213,Gas,True,True,5385.0,5118.0,,,,1600.0,10970.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,411.0,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,,,,,,,,,False,F,W,,,,16.0,16.0,65.0,60.0,5385.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,36.0,1021.0,5210.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,41.732628,-76.817719,Active,Horizontal,True
47,37-015-22219,Gas,True,True,4162.0,4131.0,250.0,250.0,6335.0,1355.0,11430.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,True,False,False,False,False,False,365.0,,12.0,15.7,1.29,True,False,False,False,False,False,False,False,False,True,False,False,515.0,,12.0,15.7,1.29,True,False,False,False,True,False,False,True,False,False,False,False,False,1410.0,,12.0,15.0,1.23,,12.0,15.6,1.9,False,B,W,X-42,,,20.0,20.0,78.6,100.0,4160.0,T,J-55,,,17.5,13.375,54.5,420.0,4148.0,T,K-55,,,12.25,9.625,36.0,1520.0,4142.0,T,P-110,,,8.5,5.5,20.0,11413.0,4129.0,41.822289,-76.446667,Active,Horizontal,False
48,37-015-20644,Gas,True,True,4955.0,4931.0,,,,1447.0,12369.0,,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,410.0,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,2431.0,,,,,,,,,False,C,,,,,24.0,20.0,,60.0,4956.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,1000.0,4953.0,CDC,,,,7.875,5.5,20.0,12369.0,4928.0,41.613275,-76.367181,Active,Horizontal,True
49,37-015-20670,Gas,True,True,4824.0,4790.0,,,,1708.0,10520.0,10520.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,405.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,480.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,940.0,,,,,,,,,False,M,W,,,,,20.0,65.0,40.0,4824.0,STC,,,,15.0,13.375,65.0,450.0,4807.0,LTC,,,,12.25,9.625,36.0,1274.0,4805.0,LTC,,,,8.5,5.5,20.0,10510.0,4790.0,41.950411,-76.899561,Active,Horizontal,True
50,37-015-20785,Gas,True,True,4852.0,4686.0,175.0,500.0,,1510.0,,,Yes,Yes,True,False,False,False,False,False,225.0,,8.0,15.6,1.18,False,False,False,False,False,True,False,False,False,368.0,,8.0,15.6,1.2,True,False,False,True,False,False,False,False,False,False,False,False,395.0,,8.0,15.6,1.19,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,,8.0,,,,,,,False,D,Other,X-42,,,24.0,16.0,42.0,104.0,4848.0,T,MS-50,,,15.0,11.75,32.0,633.0,4661.0,T,J-55,,,11.0,8.625,24.0,1379.0,4659.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,41.864683,-76.743958,Active,Horizontal,False
51,37-015-21343,Gas,False,True,4736.0,4684.0,,460.0,,1086.0,11798.0,11798.0,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,400.0,,,,,True,False,False,False,False,False,True,False,False,False,False,False,650.0,,,,,True,False,False,False,False,False,False,False,False,False,False,False,True,2250.0,,,,,,,,,False,B,W,,,,20.0,20.0,94.0,40.0,4736.0,Other,J-55,,,17.5,13.375,54.4,508.0,4717.0,Other,K-55,,,12.25,9.625,36.0,1783.0,4709.0,CDC,P-110,,,8.75,5.5,20.0,11795.0,4684.0,41.730208,-76.330506,Active,Horizontal,True
52,37-015-20176,Gas,True,False,5430.0,5374.0,,,,1537.0,11100.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,375.0,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,288.0,,,,,,,,,False,F,W,,,,16.0,16.0,62.0,75.0,5430.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,43.5,900.0,5401.0,LTC,,,,6.125,4.5,11.6,5286.0,5376.0,41.746981,-76.813194,Active,Horizontal,True
53,37-015-20604,Gas,True,True,5042.0,4852.0,,,,1509.0,12890.0,12890.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,408.0,,,,,False,True,False,False,True,False,False,False,False,False,False,False,False,1810.0,,,,,,,,,False,M,W,,,,,20.0,65.0,100.0,5042.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,65.0,1289.0,4886.0,LTC,,,,8.5,5.5,20.0,12879.0,4852.0,41.690142,-76.852656,Active,Horizontal,True
54,37-015-20942,Gas,True,True,4917.0,4899.0,,,,1289.0,11867.0,5200.0,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,False,False,True,False,False,False,False,False,False,False,False,415.0,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,1975.0,,,,,,,,,False,C,,,,,24.0,20.0,,82.0,4918.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,1032.0,4915.0,CDC,,,,8.5,5.5,20.0,11867.0,4897.0,41.751711,-76.753028,Active,Horizontal,True
55,37-015-20993,Gas,True,True,4861.0,4751.0,,,6547.0,1450.0,,,Yes,,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,623.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,751.0,,,,,False,True,False,False,False,True,False,False,False,False,False,False,False,2084.0,,,,,,,,,False,K,,,,,,20.0,,40.0,4862.0,,J-55,,,17.5,13.375,48.0,777.0,4835.0,,J-55,,,12.25,9.625,36.0,2064.0,4830.0,,P-110,,,8.75,5.5,20.0,11914.0,4748.0,41.784042,-76.192569,Active,Horizontal,False
56,37-015-21687,Gas,True,True,4537.0,4508.0,,500.0,,1243.0,13547.0,6310.0,Yes,Yes,False,False,True,False,False,False,135.0,,,,,False,True,False,False,False,False,False,False,False,628.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,931.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1994.0,,,,,,,,,True,C,,,,,24.0,20.0,,81.0,4577.0,STC,J-55,,,17.5,13.375,54.5,667.0,4533.0,LTC,J-55,,,12.25,9.625,40.0,2000.0,4528.0,CDC,P-110,,,7.875,5.5,20.0,13547.0,4506.0,41.695878,-76.159486,Active,Horizontal,False
